Date,High,Low,Open,Close,Volume,Adj Close
2014-10-16,612.5,605.0,612.5,605.0,0.0,605.0
2014-10-17,630.0,627.5,627.5,630.0,0.0,630.0
2014-10-20,635.0,635.0,635.0,635.0,0.0,635.0
2014-10-21,630.0,630.0,630.0,630.0,0.0,630.0
2014-10-22,632.5,622.5,632.5,622.5,0.0,622.5
2014-10-23,635.0,635.0,635.0,635.0,0.0,635.0
2014-10-24,635.0,635.0,635.0,635.0,0.0,635.0
2014-10-27,635.0,592.5,635.0,632.5,0.0,632.5
2014-10-28,625.0,587.5,587.5,615.0,0.0,615.0
2014-10-29,630.0,630.0,630.0,630.0,0.0,630.0
2014-10-30,635.0,552.5,560.0,635.0,0.0,635.0
2014-10-31,630.0,512.5,560.0,575.0,0.0,575.0
2014-11-03,627.5,602.5,602.5,625.0,0.0,625.0
2014-11-04,740.0,625.0,630.0,665.0,0.0,665.0
2014-11-05,740.0,677.5,740.0,677.5,0.0,677.5
2014-11-06,750.0,677.5,695.0,750.0,0.0,750.0
2014-11-07,750.0,750.0,750.0,750.0,0.0,750.0
2014-11-10,847.5,725.0,822.5,727.5,0.0,727.5
2014-11-11,825.0,825.0,825.0,825.0,0.0,825.0
2014-11-12,785.0,702.5,722.5,785.0,0.0,785.0
2014-11-13,822.5,727.5,822.5,800.0,0.0,800.0
2014-11-14,767.5,675.0,767.5,757.5,0.0,757.5
2014-11-17,760.0,717.5,717.5,760.0,0.0,760.0
2014-11-18,735.0,735.0,735.0,735.0,0.0,735.0
2014-11-19,735.0,735.0,735.0,735.0,0.0,735.0
2014-11-20,745.0,745.0,745.0,745.0,0.0,745.0
2014-11-21,750.0,732.5,732.5,750.0,0.0,750.0
2014-11-24,742.5,742.5,742.5,742.5,0.0,742.5
2014-11-25,742.5,742.5,742.5,742.5,0.0,742.5
2014-11-26,727.5,655.0,727.5,657.5,0.0,657.5
2014-11-28,685.0,612.5,685.0,612.5,0.0,612.5
2014-12-01,617.5,577.5,577.5,617.5,0.0,617.5
2014-12-02,585.0,530.0,530.0,585.0,0.0,585.0
2014-12-03,525.0,525.0,525.0,525.0,0.0,525.0
2014-12-04,560.0,540.0,552.5,540.0,0.0,540.0
2014-12-05,540.0,540.0,540.0,540.0,0.0,540.0
2014-12-08,545.0,512.5,512.5,545.0,0.0,545.0
2014-12-09,545.0,545.0,545.0,545.0,0.0,545.0
2014-12-10,527.5,495.0,527.5,495.0,0.0,495.0
2014-12-11,492.5,472.5,492.5,472.5,0.0,472.5
2014-12-12,495.0,462.5,462.5,490.0,0.0,490.0
2014-12-15,477.5,452.5,452.5,475.0,0.0,475.0
2014-12-16,490.0,432.5,435.0,490.0,0.0,490.0
2014-12-17,490.0,490.0,490.0,490.0,0.0,490.0
2014-12-18,510.0,455.0,510.0,510.0,0.0,510.0
2014-12-19,602.5,512.5,512.5,562.5,0.0,562.5
2014-12-22,517.5,425.0,517.5,442.5,0.0,442.5
2014-12-23,457.5,457.5,457.5,457.5,0.0,457.5
2014-12-24,587.5,425.0,457.5,437.5,0.0,437.5
2014-12-26,497.5,440.0,445.0,455.0,0.0,455.0
2014-12-29,450.0,440.0,440.0,450.0,0.0,450.0
2014-12-30,450.0,442.5,450.0,450.0,0.0,450.0
2014-12-31,500.0,462.5,462.5,500.0,0.0,500.0
2015-01-02,457.5,457.5,457.5,457.5,0.0,457.5
2015-01-05,475.0,440.0,475.0,440.0,0.0,440.0
2015-01-06,440.0,440.0,440.0,440.0,0.0,440.0
2015-01-07,442.5,442.5,442.5,442.5,0.0,442.5
2015-01-08,432.5,432.5,432.5,432.5,0.0,432.5
2015-01-09,432.5,432.5,432.5,432.5,0.0,432.5
2015-01-12,432.5,432.5,432.5,432.5,0.0,432.5
2015-01-13,432.5,432.5,432.5,432.5,0.0,432.5
2015-01-14,490.0,425.0,435.0,430.0,0.0,430.0
2015-01-15,430.0,430.0,430.0,430.0,0.0,430.0
2015-01-16,430.0,382.5,412.5,430.0,0.0,430.0
2015-01-20,380.0,380.0,380.0,380.0,0.0,380.0
2015-01-21,400.0,350.0,382.5,400.0,0.0,400.0
2015-01-22,382.5,357.5,357.5,382.5,0.0,382.5
2015-01-23,375.0,357.5,375.0,357.5,0.0,357.5
2015-01-26,502.5,400.0,500.0,412.5,0.0,412.5
2015-01-27,460.0,452.5,460.0,455.0,0.0,455.0
2015-01-28,487.5,407.5,487.5,407.5,0.0,407.5
2015-01-29,407.5,407.5,407.5,407.5,0.0,407.5
2015-01-30,407.5,407.5,407.5,407.5,0.0,407.5
2015-02-02,462.5,462.5,462.5,462.5,0.0,462.5
2015-02-03,460.0,425.0,460.0,450.0,0.0,450.0
2015-02-04,452.5,422.5,422.5,435.0,0.0,435.0
2015-02-05,450.0,415.0,450.0,422.5,0.0,422.5
2015-02-06,437.5,410.0,427.5,437.5,0.0,437.5
2015-02-09,447.5,427.5,427.5,447.5,0.0,447.5
2015-02-10,482.5,450.0,482.5,450.0,0.0,450.0
2015-02-11,432.5,410.0,432.5,410.0,0.0,410.0
2015-02-12,415.0,415.0,415.0,415.0,0.0,415.0
2015-02-13,387.5,387.5,387.5,387.5,0.0,387.5
2015-02-17,422.5,367.5,377.5,367.5,0.0,367.5
2015-02-18,365.0,365.0,365.0,365.0,0.0,365.0
2015-02-19,365.0,365.0,365.0,365.0,0.0,365.0
2015-02-20,447.5,375.0,375.0,447.5,0.0,447.5
2015-02-23,617.5,437.5,537.5,617.5,0.0,617.5
2015-02-24,1055.0,575.0,622.5,875.0,1500.0,875.0
2015-02-25,1425.0,1025.0,1200.0,1200.0,2800.0,1200.0
2015-02-26,1120.0,875.0,1087.5,875.0,700.0,875.0
2015-02-27,1037.5,887.5,897.5,1037.5,300.0,1037.5
2015-03-02,1060.0,937.5,1030.0,1037.5,100.0,1037.5
2015-03-03,1040.0,840.0,1037.5,905.0,100.0,905.0
2015-03-04,897.5,842.5,880.0,862.5,0.0,862.5
2015-03-05,850.0,750.0,850.0,760.0,100.0,760.0
2015-03-06,862.5,665.0,707.5,815.0,100.0,815.0
2015-03-09,787.5,657.5,727.5,657.5,100.0,657.5
2015-03-10,807.5,662.5,662.5,762.5,0.0,762.5
2015-03-11,750.0,670.0,750.0,705.0,0.0,705.0
2015-03-12,750.0,675.0,682.5,700.0,0.0,700.0
2015-03-13,707.5,707.5,707.5,707.5,0.0,707.5
2015-03-16,727.5,712.5,712.5,722.5,0.0,722.5
2015-03-17,725.0,705.0,712.5,705.0,0.0,705.0
2015-03-18,692.5,687.5,687.5,690.0,0.0,690.0
2015-03-19,695.0,687.5,687.5,695.0,0.0,695.0
2015-03-20,687.5,637.5,687.5,637.5,0.0,637.5
2015-03-23,637.5,625.0,625.0,627.5,0.0,627.5
2015-03-24,637.5,637.5,637.5,637.5,0.0,637.5
2015-03-25,662.5,590.0,637.5,662.5,0.0,662.5
2015-03-26,660.0,612.5,660.0,632.5,0.0,632.5
2015-03-27,625.0,605.0,625.0,605.0,0.0,605.0
2015-03-30,607.5,605.0,607.5,605.0,0.0,605.0
2015-03-31,647.5,625.0,625.0,625.0,0.0,625.0
2015-04-01,637.5,635.0,635.0,637.5,0.0,637.5
2015-04-02,657.5,625.0,625.0,625.0,0.0,625.0
2015-04-06,637.5,625.0,637.5,625.0,0.0,625.0
2015-04-07,675.0,625.0,625.0,625.0,0.0,625.0
2015-04-08,637.5,625.0,625.0,637.5,0.0,637.5
2015-04-09,637.5,637.5,637.5,637.5,0.0,637.5
2015-04-10,637.5,637.5,637.5,637.5,0.0,637.5
2015-04-13,640.0,575.0,625.0,587.5,0.0,587.5
2015-04-14,585.0,560.0,585.0,575.0,0.0,575.0
2015-04-15,640.0,575.0,575.0,587.5,0.0,587.5
2015-04-16,612.5,575.0,612.5,575.0,0.0,575.0
2015-04-17,605.0,605.0,605.0,605.0,0.0,605.0
2015-04-20,595.0,590.0,590.0,590.0,0.0,590.0
2015-04-21,917.5,590.0,592.5,882.5,1000.0,882.5
2015-04-22,920.0,697.5,887.5,725.0,300.0,725.0
2015-04-23,757.5,680.0,757.5,700.0,0.0,700.0
2015-04-24,775.0,690.0,692.5,722.5,0.0,722.5
2015-04-27,792.5,655.0,792.5,690.0,0.0,690.0
2015-04-28,680.0,637.5,680.0,650.0,0.0,650.0
2015-04-29,667.5,650.0,665.0,650.0,0.0,650.0
2015-04-30,637.5,595.0,637.5,602.5,0.0,602.5
2015-05-01,670.0,635.0,670.0,635.0,0.0,635.0
2015-05-04,635.0,635.0,635.0,635.0,0.0,635.0
2015-05-05,640.0,600.0,605.0,605.0,0.0,605.0
2015-05-06,595.0,580.0,595.0,592.5,0.0,592.5
2015-05-07,675.0,577.5,577.5,637.5,0.0,637.5
2015-05-08,632.5,625.0,632.5,625.0,0.0,625.0
2015-05-11,630.0,590.0,600.0,592.5,0.0,592.5
2015-05-12,657.5,602.5,657.5,602.5,0.0,602.5
2015-05-13,645.0,602.5,602.5,642.5,0.0,642.5
2015-05-14,645.0,615.0,615.0,645.0,0.0,645.0
2015-05-15,640.0,640.0,640.0,640.0,0.0,640.0
2015-05-18,615.0,602.5,615.0,602.5,0.0,602.5
2015-05-19,607.5,600.0,605.0,602.5,0.0,602.5
2015-05-20,617.5,565.0,577.5,617.5,0.0,617.5
2015-05-21,612.5,575.0,607.5,575.0,0.0,575.0
2015-05-22,575.0,567.5,567.5,575.0,0.0,575.0
2015-05-26,592.5,570.0,587.5,572.5,0.0,572.5
2015-05-27,570.0,567.5,567.5,570.0,0.0,570.0
2015-05-28,740.0,545.0,545.0,587.5,0.0,587.5
2015-05-29,617.5,575.0,595.0,617.5,0.0,617.5
2015-06-01,610.0,582.5,610.0,607.5,0.0,607.5
2015-06-02,620.0,577.5,577.5,615.0,0.0,615.0
2015-06-03,620.0,590.0,620.0,605.0,0.0,605.0
2015-06-04,612.5,580.0,580.0,612.5,0.0,612.5
2015-06-05,607.5,570.0,570.0,582.5,0.0,582.5
2015-06-08,612.5,600.0,600.0,612.5,0.0,612.5
2015-06-09,577.5,577.5,577.5,577.5,0.0,577.5
2015-06-10,577.5,577.5,577.5,577.5,0.0,577.5
2015-06-11,567.5,555.0,567.5,555.0,0.0,555.0
2015-06-12,560.0,555.0,555.0,557.5,0.0,557.5
2015-06-15,542.5,517.5,517.5,540.0,0.0,540.0
2015-06-16,555.0,555.0,555.0,555.0,0.0,555.0
2015-06-17,570.0,555.0,555.0,570.0,0.0,570.0
2015-06-18,570.0,570.0,570.0,570.0,0.0,570.0
2015-06-19,570.0,570.0,570.0,570.0,0.0,570.0
2015-06-22,570.0,545.0,570.0,555.0,0.0,555.0
2015-06-23,610.0,570.0,570.0,610.0,0.0,610.0
2015-06-24,617.5,617.5,617.5,617.5,0.0,617.5
2015-06-25,620.0,620.0,620.0,620.0,0.0,620.0
2015-06-26,622.5,622.5,622.5,622.5,0.0,622.5
2015-06-29,620.0,547.5,547.5,620.0,0.0,620.0
2015-06-30,607.5,550.0,552.5,607.5,0.0,607.5
2015-07-01,587.5,587.5,587.5,587.5,0.0,587.5
2015-07-02,575.0,550.0,550.0,565.0,0.0,565.0
2015-07-06,632.5,552.5,565.0,592.5,0.0,592.5
2015-07-07,545.0,545.0,545.0,545.0,0.0,545.0
2015-07-08,545.0,545.0,545.0,545.0,0.0,545.0
2015-07-09,550.0,550.0,550.0,550.0,0.0,550.0
2015-07-10,550.0,550.0,550.0,550.0,0.0,550.0
2015-07-13,550.0,550.0,550.0,550.0,0.0,550.0
2015-07-14,552.5,552.5,552.5,552.5,0.0,552.5
2015-07-15,615.0,550.0,615.0,550.0,0.0,550.0
2015-07-16,550.0,550.0,550.0,550.0,0.0,550.0
2015-07-17,550.0,550.0,550.0,550.0,0.0,550.0
2015-07-20,557.5,537.5,552.5,537.5,0.0,537.5
2015-07-21,537.5,537.5,537.5,537.5,0.0,537.5
2015-07-22,550.0,512.5,512.5,550.0,0.0,550.0
2015-07-23,560.0,550.0,550.0,560.0,0.0,560.0
2015-07-24,555.0,537.5,555.0,537.5,0.0,537.5
2015-07-27,542.5,507.5,507.5,542.5,0.0,542.5
2015-07-28,562.5,515.0,520.0,522.5,0.0,522.5
2015-07-29,537.5,515.0,520.0,537.5,0.0,537.5
2015-07-30,537.5,537.5,537.5,537.5,0.0,537.5
2015-07-31,517.5,517.5,517.5,517.5,0.0,517.5
2015-08-03,517.5,517.5,517.5,517.5,0.0,517.5
2015-08-04,517.5,517.5,517.5,517.5,0.0,517.5
2015-08-05,525.0,525.0,525.0,525.0,0.0,525.0
2015-08-06,515.0,512.5,515.0,512.5,0.0,512.5
2015-08-07,512.5,512.5,512.5,512.5,0.0,512.5
2015-08-10,522.5,520.0,522.5,520.0,0.0,520.0
2015-08-11,635.0,567.5,567.5,577.5,100.0,577.5
2015-08-12,600.0,562.5,597.5,575.0,0.0,575.0
2015-08-13,597.5,597.5,597.5,597.5,0.0,597.5
2015-08-14,610.0,567.5,567.5,610.0,0.0,610.0
2015-08-17,570.0,570.0,570.0,570.0,0.0,570.0
2015-08-18,572.5,567.5,572.5,570.0,0.0,570.0
2015-08-19,610.0,577.5,577.5,610.0,0.0,610.0
2015-08-20,607.5,567.5,607.5,567.5,0.0,567.5
2015-08-21,570.0,547.5,570.0,557.5,0.0,557.5
2015-08-24,635.0,547.5,570.0,635.0,0.0,635.0
2015-08-25,647.5,537.5,647.5,625.0,0.0,625.0
2015-08-26,567.5,567.5,567.5,567.5,0.0,567.5
2015-08-27,567.5,567.5,567.5,567.5,0.0,567.5
2015-08-28,547.5,547.5,547.5,547.5,0.0,547.5
2015-08-31,545.0,545.0,545.0,545.0,0.0,545.0
2015-09-01,545.0,545.0,545.0,545.0,0.0,545.0
2015-09-02,545.0,545.0,545.0,545.0,0.0,545.0
2015-09-03,545.0,545.0,545.0,545.0,0.0,545.0
2015-09-04,545.0,545.0,545.0,545.0,0.0,545.0
2015-09-08,537.5,535.0,537.5,537.5,0.0,537.5
2015-09-09,537.5,537.5,537.5,537.5,0.0,537.5
2015-09-10,590.0,542.5,590.0,585.0,0.0,585.0
2015-09-11,587.5,545.0,587.5,587.5,0.0,587.5
2015-09-14,587.5,587.5,587.5,587.5,0.0,587.5
2015-09-15,582.5,540.0,555.0,560.0,0.0,560.0
2015-09-16,585.0,570.0,570.0,585.0,0.0,585.0
2015-09-17,592.5,580.0,587.5,580.0,0.0,580.0
2015-09-18,580.0,532.5,535.0,535.0,0.0,535.0
2015-09-21,535.0,535.0,535.0,535.0,0.0,535.0
2015-09-22,522.5,522.5,522.5,522.5,0.0,522.5
2015-09-23,535.0,530.0,530.0,535.0,0.0,535.0
2015-09-24,535.0,535.0,535.0,535.0,0.0,535.0
2015-09-25,535.0,535.0,535.0,535.0,0.0,535.0
2015-09-28,535.0,535.0,535.0,535.0,0.0,535.0
2015-09-29,542.5,520.0,530.0,520.0,0.0,520.0
2015-09-30,520.0,520.0,520.0,520.0,0.0,520.0
2015-10-01,520.0,520.0,520.0,520.0,0.0,520.0
2015-10-02,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-05,515.0,515.0,515.0,515.0,0.0,515.0
2015-10-06,530.0,515.0,515.0,530.0,0.0,530.0
2015-10-07,530.0,530.0,530.0,530.0,0.0,530.0
2015-10-08,530.0,530.0,530.0,530.0,0.0,530.0
2015-10-09,530.0,530.0,530.0,530.0,0.0,530.0
2015-10-12,530.0,530.0,530.0,530.0,0.0,530.0
2015-10-13,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-14,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-15,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-16,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-19,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-20,507.5,507.5,507.5,507.5,0.0,507.5
2015-10-21,527.5,507.5,507.5,527.5,0.0,527.5
2015-10-22,527.5,527.5,527.5,527.5,0.0,527.5
2015-10-23,542.5,525.0,525.0,542.5,0.0,542.5
2015-10-26,522.5,520.0,520.0,520.0,0.0,520.0
2015-10-27,550.0,535.0,550.0,535.0,0.0,535.0
2015-10-28,535.0,535.0,535.0,535.0,0.0,535.0
2015-10-29,535.0,535.0,535.0,535.0,0.0,535.0
2015-10-30,535.0,535.0,535.0,535.0,0.0,535.0
2015-11-02,535.0,535.0,535.0,535.0,0.0,535.0
2015-11-03,527.5,525.0,525.0,527.5,0.0,527.5
2015-11-04,527.5,527.5,527.5,527.5,0.0,527.5
2015-11-05,550.0,505.0,527.5,550.0,0.0,550.0
2015-11-06,550.0,550.0,550.0,550.0,0.0,550.0
2015-11-09,550.0,550.0,550.0,550.0,0.0,550.0
2015-11-10,550.0,550.0,550.0,550.0,0.0,550.0
2015-11-11,542.5,535.0,542.5,535.0,0.0,535.0
2015-11-12,525.0,525.0,525.0,525.0,0.0,525.0
2015-11-13,520.0,500.0,515.0,500.0,0.0,500.0
2015-11-16,500.0,500.0,500.0,500.0,0.0,500.0
2015-11-17,500.0,500.0,500.0,500.0,0.0,500.0
2015-11-18,477.5,455.0,475.0,455.0,0.0,455.0
2015-11-19,472.5,455.0,460.0,465.0,0.0,465.0
2015-11-20,462.5,462.5,462.5,462.5,0.0,462.5
2015-11-23,450.0,430.0,450.0,437.5,0.0,437.5
2015-11-24,487.5,452.5,460.0,462.5,0.0,462.5
2015-11-25,460.0,425.0,460.0,437.5,0.0,437.5
2015-11-27,430.0,405.0,430.0,422.5,0.0,422.5
2015-11-30,422.5,422.5,422.5,422.5,0.0,422.5
2015-12-01,410.0,405.0,410.0,405.0,0.0,405.0
2015-12-02,422.5,390.0,415.0,390.0,0.0,390.0
2015-12-03,437.5,390.0,392.5,432.5,0.0,432.5
2015-12-04,437.5,425.0,437.5,432.5,0.0,432.5
2015-12-07,432.5,432.5,432.5,432.5,0.0,432.5
2015-12-08,442.5,392.5,417.5,400.0,400.0,400.0
2015-12-09,450.0,387.5,387.5,397.5,0.0,397.5
2015-12-10,465.0,382.5,392.5,400.0,0.0,400.0
2015-12-11,445.0,400.0,445.0,412.5,0.0,412.5
2015-12-14,442.5,360.0,410.0,360.0,0.0,360.0
2015-12-15,397.5,390.0,397.5,390.0,0.0,390.0
2015-12-16,425.0,360.0,425.0,375.0,0.0,375.0
2015-12-17,420.0,360.0,375.0,367.5,0.0,367.5
2015-12-18,387.5,367.5,367.5,387.5,0.0,387.5
2015-12-21,372.5,330.0,360.0,362.5,0.0,362.5
2015-12-22,365.0,340.0,362.5,340.0,0.0,340.0
2015-12-23,420.0,327.5,340.0,327.5,0.0,327.5
2015-12-24,360.0,340.0,360.0,340.0,0.0,340.0
2015-12-28,375.0,332.5,332.5,342.5,0.0,342.5
2015-12-29,337.5,332.5,337.5,337.5,0.0,337.5
2015-12-30,377.5,350.0,350.0,375.0,0.0,375.0
2015-12-31,372.5,340.0,340.0,347.5,0.0,347.5
2016-01-04,347.5,347.5,347.5,347.5,0.0,347.5
2016-01-05,412.5,407.5,412.5,407.5,0.0,407.5
2016-01-06,497.5,390.0,390.0,447.5,0.0,447.5
2016-01-07,445.0,390.0,437.5,445.0,0.0,445.0
2016-01-08,432.5,432.5,432.5,432.5,0.0,432.5
2016-01-11,402.5,390.0,402.5,390.0,0.0,390.0
2016-01-12,425.0,375.0,390.0,425.0,0.0,425.0
2016-01-13,497.5,395.0,460.0,427.5,0.0,427.5
2016-01-14,485.0,415.0,415.0,485.0,0.0,485.0
2016-01-15,485.0,485.0,485.0,485.0,0.0,485.0
2016-01-19,500.0,417.5,417.5,500.0,0.0,500.0
2016-01-20,497.5,462.5,462.5,497.5,0.0,497.5
2016-01-21,497.5,497.5,497.5,497.5,0.0,497.5
2016-01-22,422.5,337.5,422.5,350.0,0.0,350.0
2016-01-25,350.0,350.0,350.0,350.0,0.0,350.0
2016-01-26,350.0,350.0,350.0,350.0,0.0,350.0
2016-01-27,405.0,372.5,405.0,375.0,0.0,375.0
2016-01-28,365.0,307.5,325.0,365.0,0.0,365.0
2016-01-29,440.0,337.5,337.5,400.0,0.0,400.0
2016-02-01,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-02,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-03,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-04,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-05,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-08,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-09,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-10,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-11,400.0,400.0,400.0,400.0,0.0,400.0
2016-02-12,427.5,422.5,427.5,422.5,0.0,422.5
2016-02-16,422.5,422.5,422.5,422.5,0.0,422.5
2016-02-17,380.0,312.5,337.5,372.5,0.0,372.5
2016-02-18,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-19,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-22,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-23,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-24,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-25,375.0,375.0,375.0,375.0,0.0,375.0
2016-02-26,375.0,375.0,375.0,375.0,0.0,375.0
